id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
usdd,usdd,USDD,https://coin-images.coingecko.com/coins/images/25380/large/UUSD.jpg?1696524513,1.001,766621068,132,766621068,2336742.0,1.009,0.99291,0.00295282,0.29594,8768722.0,1.15705,765836279.296909,765836279.296909,,1.052,-5.24021,2023-10-23T22:45:25.398Z,0.928067,7.39543,2022-06-19T16:15:11.558Z,,2024-11-19T19:24:36.742Z
decentraland,mana,Decentraland,https://coin-images.coingecko.com/coins/images/878/large/decentraland-mana.png?1696502010,0.409351,765345846,133,898560696,90551170.0,0.422947,0.399407,-0.000528655616464813,-0.12898,-6125297.4861860275,-0.79398,1868032616.176934,2193179327.32015,2193179327.32015,5.85,-92.99362,2021-11-25T10:04:18.534Z,0.00923681,4338.01374,2017-10-31T00:00:00.000Z,"{'times': 19.46753697245842, 'currency': 'usd', 'percentage': 1946.753697245842}",2024-11-19T19:24:35.542Z
binance-staked-sol,bnsol,Binance Staked SOL,https://coin-images.coingecko.com/coins/images/40132/large/bnsol.png?1725968367,247.13,752800079,134,752800079,9497724.0,251.62,238.2,7.13,2.9716,45339447.0,6.40876,3048104.80450381,3048104.80450381,,251.62,-1.87821,2024-11-19T12:30:56.960Z,127.32,93.91797,2024-09-18T15:30:14.531Z,,2024-11-19T19:24:31.173Z
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.01045667,721506390,135,721506390,509569641.0,0.01068254,0.01002427,0.00026221,2.5721,17841679.0,2.53554,68999659569.0,68999659569.0,68999659569.0,0.02688878,-61.27851,2024-03-16T13:51:17.648Z,5.848e-05,17703.15053,2024-03-14T10:17:29.365Z,,2024-11-19T19:24:31.829Z
conflux-token,cfx,Conflux,https://coin-images.coingecko.com/coins/images/13079/large/3vuYMbjN.png?1696512867,0.155579,720757053,136,866261865,67912284.0,0.160466,0.152778,0.00118459,0.76725,-1525400.830386281,-0.21119,4628842648.6375,5563302991.91648,,1.7,-90.84486,2021-03-27T03:43:35.178Z,0.02199898,607.82731,2022-12-30T08:16:30.345Z,,2024-11-19T19:24:33.250Z
l2-standard-bridged-weth-base,weth,L2 Standard Bridged WETH (Base),https://coin-images.coingecko.com/coins/images/39810/large/weth.png?1724139790,3134.7,718489957,137,718489957,848273131.0,3221.54,3088.27,20.1,0.64521,26192058.0,3.78335,229346.373577933,229346.373577933,,3444.73,-9.03502,2024-11-12T09:06:21.294Z,2160.5,45.03564,2024-09-06T21:02:32.860Z,,2024-11-19T19:24:40.321Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,https://coin-images.coingecko.com/coins/images/33800/large/Icon___Dark.png?1702991855,3226.38,706681024,138,706681024,1848791.0,3291.32,3171.34,4.66,0.14477,-4558429.069070935,-0.64091,218911.724137936,218911.724137936,,4033.48,-20.14702,2024-03-13T08:55:33.936Z,2069.62,55.62489,2024-01-23T14:25:53.609Z,,2024-11-19T19:24:38.871Z
chiliz,chz,Chiliz,https://coin-images.coingecko.com/coins/images/8834/large/CHZ_Token_updated.png?1696508986,0.076935,701164850,139,701164850,377046704.0,0.084313,0.075554,-0.00181791549118554,-2.30839,-24916343.026224017,-3.43162,9121824867.0,9121824867.0,,0.878633,-91.24711,2021-03-13T08:04:21.200Z,0.00410887,1771.69902,2019-09-28T00:00:00.000Z,"{'times': 2.4970342006880424, 'currency': 'usd', 'percentage': 249.70342006880423}",2024-11-19T19:24:33.258Z
gnosis,gno,Gnosis,https://coin-images.coingecko.com/coins/images/662/large/logo_square_simple_300px.png?1696501854,261.89,678414164,140,785932629,12945116.0,269.87,259.58,0.470959,0.18016,3818855.0,0.5661,2589589.0,3000000.0,3000000.0,644.2,-59.34878,2021-11-08T17:33:29.302Z,6.88,3704.0726,2020-03-13T02:24:11.825Z,,2024-11-19T19:24:37.913Z
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/womrhole_logo_full_color_rgb_2000px_72ppi_fb766ac85a.png?1708688954,0.246341,674551363,141,2465756401,101059191.0,0.257678,0.243333,-0.002144819935828268,-0.86316,-9250941.136852264,-1.35287,2735677224.0,10000000000.0,10000000000.0,1.66,-85.15546,2024-04-03T11:46:35.308Z,0.16434,49.73915,2024-08-05T06:26:45.610Z,,2024-11-19T19:24:38.100Z
zcash,zec,Zcash,https://coin-images.coingecko.com/coins/images/486/large/circle-zcash-color.png?1696501740,44.5,673379087,142,935275010,106149928.0,45.24,43.48,-0.04962890972237233,-0.11139,-3259938.0166676044,-0.48178,15119575.1655448,21000000.0,21000000.0,3191.93,-98.60484,2016-10-29T00:00:00.000Z,16.08,176.9412,2024-07-05T04:22:29.321Z,,2024-11-19T19:24:38.232Z
grass,grass,Grass,https://coin-images.coingecko.com/coins/images/40094/large/Grass.jpg?1725697048,2.74,670079406,143,2747295694,215995333.0,2.78,2.32,0.40724,17.45092,94206521.0,16.35891,243905091.0,1000000000.0,1000000000.0,3.89,-29.5254,2024-11-08T12:26:05.892Z,0.654959,318.81241,2024-10-28T15:20:48.857Z,,2024-11-19T19:24:38.222Z
arbitrum-bridged-weth-arbitrum-one,weth,Arbitrum Bridged WETH (Arbitrum One),https://coin-images.coingecko.com/coins/images/39713/large/WETH.PNG?1723731496,3134.94,651240227,144,651240227,703575182.0,3221.89,3084.75,35.79,1.15474,14758095.0,2.3187,207697.941102068,207697.941102068,,3431.31,-8.59019,2024-11-12T09:07:06.624Z,2161.12,45.13568,2024-09-06T21:04:39.238Z,,2024-11-19T19:24:33.501Z
tether-gold,xaut,Tether Gold,https://coin-images.coingecko.com/coins/images/10481/large/Tether_Gold.png?1696510471,2635.41,650088552,145,650088552,6256433.0,2650.27,2603.97,21.79,0.8338,7021382.0,1.09186,246524.33,246524.33,,2815.31,-6.32343,2024-10-23T08:16:16.662Z,1447.84,82.15281,2020-03-19T13:45:41.821Z,,2024-11-19T19:24:36.009Z
frax,frax,Frax,https://coin-images.coingecko.com/coins/images/13422/large/FRAX_icon.png?1696513182,0.99724,648146757,146,648146757,30542156.0,1.006,0.990544,0.0040701,0.40981,1528156.0,0.23633,649433438.165934,649433438.165934,,1.14,-12.48663,2021-02-07T12:55:35.766Z,0.874536,14.12303,2023-03-11T07:50:39.316Z,,2024-11-19T19:24:38.762Z
arkham,arkm,Arkham,https://coin-images.coingecko.com/coins/images/30929/large/Arkham_Logo_CG.png?1696529771,2.04,645274689,147,2045457884,135616206.0,2.18,2.02,-0.06494048268851405,-3.07993,-19860827.965060115,-2.98598,315467111.0,1000000000.0,1000000000.0,3.98,-48.72449,2024-03-10T00:04:54.733Z,0.287824,608.33182,2023-10-19T02:00:13.308Z,,2024-11-19T19:24:36.488Z
axelar,axl,Axelar,https://coin-images.coingecko.com/coins/images/27277/large/V-65_xQ1_400x400.jpeg?1696526329,0.756919,642134675,148,891598136,30121315.0,0.808019,0.740898,-0.02869103596929989,-3.65207,-23226025.85688007,-3.49074,847989092.754776,1177425115.4419,,2.64,-71.57214,2024-03-01T09:20:05.541Z,0.312911,140.19827,2023-10-26T16:35:19.041Z,,2024-11-19T19:24:30.720Z
iota,iota,IOTA,https://coin-images.coingecko.com/coins/images/692/large/IOTA_Swirl.png?1696501881,0.178733,627958036,149,821427148,70545460.0,0.193931,0.176805,-0.011913195684889997,-6.24886,-48104615.9155308,-7.11541,3516571099.0,4600000000.0,4600000000.0,5.25,-96.59989,2017-12-19T00:00:00.000Z,0.081637,118.60631,2020-03-13T02:22:41.168Z,"{'times': 0.42188328827617166, 'currency': 'btc', 'percentage': 42.18832882761716}",2024-11-19T19:24:38.768Z
xdce-crowd-sale,xdc,XDC Network,https://coin-images.coingecko.com/coins/images/2912/large/xdc-icon.png?1696503661,0.0415636,620879676,150,1578094992,24491160.0,0.0460628,0.04131224,-0.002015862145693569,-4.62572,-29388616.363186717,-4.51946,14930338781.9,37948565174.7,,0.192754,-78.42427,2021-08-21T04:39:48.324Z,0.00039532,10420.16295,2019-07-22T00:00:00.000Z,"{'times': 0.7617138506452021, 'currency': 'eth', 'percentage': 76.17138506452021}",2024-11-19T19:24:38.499Z
ethereum-name-service,ens,Ethereum Name Service,https://coin-images.coingecko.com/coins/images/19785/large/ENS.jpg?1727872989,18.37,609783781,151,1838604021,202511545.0,19.19,18.04,0.296998,1.64317,4277168.0,0.70638,33165585.054507963,100000000.0,100000000.0,83.4,-77.95768,2021-11-11T02:20:01.099Z,6.69,174.75075,2023-10-19T02:35:00.861Z,,2024-11-19T19:24:37.314Z
turbo,turbo,Turbo,https://coin-images.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.00879088,606830199,153,606830199,206620735.0,0.00881953,0.0084325,0.00025645,3.00483,14602445.0,2.46568,69000000000.0,69000000000.0,69000000000.0,0.01316848,-33.68929,2024-10-15T14:29:39.918Z,6.518e-05,13297.09761,2023-09-26T21:46:54.834Z,,2024-11-19T19:24:36.697Z
terra-luna,lunc,Terra Luna Classic,https://coin-images.coingecko.com/coins/images/8284/large/01_LunaClassic_color.png?1696508486,0.00010979,604747307,152,717391216,50253792.0,0.00011255,0.00010706,1.51e-06,1.39692,2888174.0,0.47988,5494601391453.79,6518059246192.46,,119.18,-99.99991,2022-04-05T12:24:58.854Z,9.99967e-07,10895.44984,2022-05-13T02:34:40.340Z,,2024-11-19T19:24:37.256Z
nervos-network,ckb,Nervos Network,https://coin-images.coingecko.com/coins/images/9566/large/Nervos_White.png?1696509646,0.0133763,601851585,154,611443429,74155966.0,0.01372016,0.01320609,0.00012503,0.94355,-452303.0708039999,-0.0751,44949240027.7401,45665606161.0605,,0.04370633,-69.36076,2021-03-31T17:08:59.155Z,0.00197892,576.69636,2022-12-17T14:25:57.243Z,"{'times': 0.337629808676331, 'currency': 'usd', 'percentage': 33.7629808676331}",2024-11-19T19:24:40.250Z
act-i-the-ai-prophecy,act,Act I The AI Prophecy,https://coin-images.coingecko.com/coins/images/50984/large/ai_prophecy.jpg?1729653897,0.629166,596234840,155,596234840,460486998.0,0.628956,0.573585,0.0409208,6.95642,27018467.0,4.74661,948246544.526285,948246544.526285,1000000000.0,0.919768,-33.12706,2024-11-14T08:35:39.083Z,0.01259861,4782.09408,2024-10-25T19:44:36.847Z,,2024-11-19T19:24:33.494Z
superfarm,super,SuperVerse,https://coin-images.coingecko.com/coins/images/14040/large/SV-Logo-200x200.png?1706880312,1.3,588340257,156,1302514595,31229047.0,1.34,1.27,-0.01262219348305016,-0.96134,-9352366.436685681,-1.56475,451694843.416917,999998077.416917,999998077.416917,4.74,-72.54701,2021-03-31T07:38:55.006Z,0.070397,1749.04582,2023-10-19T02:20:23.295Z,,2024-11-19T19:24:35.744Z
havven,snx,Synthetix Network,https://coin-images.coingecko.com/coins/images/3406/large/SNX.png?1696504103,1.79,586345181,157,587103509,58220493.0,1.82,1.76,-0.008686778005591035,-0.48366,-9790745.074540138,-1.64237,327769196.13952357,328193104.088774,328193104.088774,28.53,-93.72904,2021-02-14T01:12:38.505Z,0.0347864,5043.5258,2019-01-06T00:00:00.000Z,"{'times': 2.574762060383868, 'currency': 'usd', 'percentage': 257.4762060383868}",2024-11-19T19:24:38.553Z
oasis-network,rose,Oasis,https://coin-images.coingecko.com/coins/images/13162/large/OASIS.jpg?1727698287,0.086649,583955428,158,867716402,48389989.0,0.086774,0.082376,0.00401029,4.8528,24835232.0,4.44184,6729795897.58809,10000000000.0,10000000000.0,0.597347,-85.4806,2022-01-15T03:31:11.062Z,0.03200566,170.98697,2020-11-26T17:09:12.182Z,,2024-11-19T19:24:40.887Z
bitcoin-gold,btg,Bitcoin Gold,https://coin-images.coingecko.com/coins/images/1043/large/bitcoin-gold-logo.png?1696502150,32.97,577408642,160,692339506,10709276.0,33.12,31.95,0.378389,1.16105,6694979.0,1.17309,17513924.0,21000000.0,,456.25,-92.77672,2017-12-20T00:00:00.000Z,4.25,674.62303,2020-03-13T02:22:52.902Z,,2024-11-19T19:24:30.967Z
dydx,ethdydx,dYdX,https://coin-images.coingecko.com/coins/images/17500/large/hjnIm9bV.jpg?1696517040,1.26,574117317,159,574117317,83025177.0,1.32,1.24,-0.019535339767535076,-1.52273,-7518113.266146302,-1.29258,453368818.4167819,453368818.4167819,1000000000.0,27.86,-95.45997,2021-09-30T01:23:43.570Z,0.807449,56.64821,2024-09-06T21:02:21.275Z,,2024-11-19T19:24:36.598Z
moo-deng,moodeng,Moo Deng,https://coin-images.coingecko.com/coins/images/50264/large/MOODENG.jpg?1726726975,0.569752,566503172,161,566503172,213089486.0,0.607483,0.520443,0.03893198,7.33431,35626762.0,6.71093,989971791.17,989971791.17,989971791.17,0.680378,-15.52326,2024-11-15T14:06:28.269Z,0.01544782,3620.66372,2024-09-20T13:55:20.098Z,,2024-11-19T19:24:41.415Z
coinbase-wrapped-staked-eth,cbeth,Coinbase Wrapped Staked ETH,https://coin-images.coingecko.com/coins/images/27008/large/cbeth.png?1709186989,3395.0,564430085,162,1269539553,12365353.0,3484.78,3343.0,20.07,0.59475,-2097774.379881978,-0.37029,166160.060519109,373734.098223212,,4335.7,-21.77923,2024-03-12T00:21:42.892Z,1036.96,227.05501,2022-11-09T23:45:43.665Z,,2024-11-19T19:24:32.728Z
pancakeswap-token,cake,PancakeSwap,https://coin-images.coingecko.com/coins/images/12632/large/pancakeswap-cake-logo_%281%29.png?1696512440,1.93,544976455,163,736954902,113936050.0,1.99,1.91,0.0118881,0.61993,-560901.7882635593,-0.10282,282192990.879995,381600903.75617,450000000.0,43.96,-95.60659,2021-04-30T10:08:22.934Z,0.194441,893.38658,2020-11-03T14:29:34.165Z,,2024-11-19T19:24:41.565Z
dexe,dexe,DeXe,https://coin-images.coingecko.com/coins/images/12713/large/DEXE_token_logo.png?1696512514,9.52,544009612,164,919377302,1894601.0,9.54,9.29,0.207878,2.2322,11257880.0,2.11316,57103247.523268454,96504599.3360945,,32.38,-70.57565,2021-03-08T13:29:57.935Z,0.671563,1318.76208,2020-11-06T19:31:40.144Z,,2024-11-19T19:24:35.070Z
virtual-protocol,virtual,Virtuals Protocol,https://coin-images.coingecko.com/coins/images/34057/large/LOGOMARK.png?1708356054,0.543247,543540906,168,543540906,42317465.0,0.548115,0.433299,0.102343,23.21217,102770307.0,23.31605,1000000000.0,1000000000.0,1000000000.0,0.603703,-11.40141,2024-11-16T04:00:49.095Z,0.00748604,7044.93196,2024-01-23T20:55:21.653Z,,2024-11-19T19:24:37.617Z
zksync,zk,ZKsync,https://coin-images.coingecko.com/coins/images/38043/large/ZKTokenBlack.png?1718614502,0.147542,543215734,165,3104089907,100632603.0,0.155122,0.146205,-0.000267509055216442,-0.18098,-8809291.726225019,-1.59581,3675000000.0,21000000000.0,21000000000.0,0.320983,-54.14902,2024-06-17T07:44:40.385Z,0.08305,77.21149,2024-08-05T06:45:42.754Z,,2024-11-19T19:24:40.711Z
beldex,bdx,Beldex,https://coin-images.coingecko.com/coins/images/5111/large/Beldex.png?1696505631,0.080714,539137759,166,801192140,10766319.0,0.081961,0.080384,-0.000346554025299484,-0.42753,-1666442.5181928873,-0.30814,6681657016.6364,9929356635.4451,,0.450785,-82.12668,2018-12-17T00:00:00.000Z,0.00027519,29178.51387,2019-11-01T11:05:12.090Z,"{'times': -0.6771452650972237, 'currency': 'usd', 'percentage': -67.71452650972238}",2024-11-19T19:24:30.963Z
fwog,fwog,Fwog,https://coin-images.coingecko.com/coins/images/39453/large/fwog.png?1722318442,0.55096,538485077,167,538485077,38245687.0,0.604579,0.48889,-0.03386029325819917,-5.78986,-40336830.13344097,-6.96878,975635328.0,975635328.0,975635328.0,0.736315,-24.92619,2024-11-14T00:40:53.748Z,0.00924364,5880.10617,2024-08-08T00:56:41.729Z,,2024-11-19T19:24:37.375Z
bitcoin-avalanche-bridged-btc-b,btc.b,Avalanche Bridged BTC (Avalanche),https://coin-images.coingecko.com/coins/images/26115/large/btcb.png?1696525205,93785.0,532963504,170,532963504,36072300.0,93848.0,89482.0,4032.46,4.49288,23846567.0,4.68391,5681.97434039,5681.97434039,,93848.0,-0.7265,2024-11-19T18:55:41.219Z,7806.11,1093.50782,2023-03-03T05:01:42.603Z,,2024-11-19T19:24:31.078Z
safe,safe,Safe,https://coin-images.coingecko.com/coins/images/27032/large/Artboard_1_copy_8circle-1.png?1696526084,1.061,532608473,169,1061751312,15916406.0,1.097,1.044,-0.001040206627961116,-0.09792,-847120.8847859502,-0.1588,501632037.0,1000000000.0,1000000000.0,3.56,-70.30342,2024-04-23T07:10:17.083Z,0.619886,70.46966,2024-08-07T17:14:57.335Z,,2024-11-19T19:24:34.324Z
sats-ordinals,sats,SATS (Ordinals),https://coin-images.coingecko.com/coins/images/30666/large/_dD8qr3M_400x400.png?1702913020,2.50004e-07,525500339,172,525500339,37103548.0,2.57451e-07,2.43905e-07,4.198e-09,1.70786,8556331.0,1.65518,2100000000000000.0,2100000000000000.0,2100000000000000.0,9.22983e-07,-72.91189,2023-12-15T11:45:07.985Z,3.189e-09,7739.77322,2023-07-08T13:03:18.882Z,,2024-11-19T19:24:34.397Z
ronin,ron,Ronin,https://coin-images.coingecko.com/coins/images/20009/large/photo_2024-04-06_22-52-24.jpg?1712415367,1.45,523211466,173,1449304366,47256866.0,1.49,1.43,0.0059519,0.41271,2336982.0,0.44867,361008687.13317,1000000000.0,1000000000.0,4.45,-67.43847,2024-03-26T05:12:38.487Z,0.196601,637.1237,2022-11-21T19:36:31.487Z,,2024-11-19T19:24:34.569Z
curve-dao-token,crv,Curve DAO,https://coin-images.coingecko.com/coins/images/12124/large/Curve.png?1696511967,0.421617,521442581,171,926112508,547649039.0,0.433685,0.366156,0.054387,14.81003,65431707.0,14.34872,1235412029.0,2194163989.95198,3303030299.0,15.37,-97.25717,2020-08-14T00:00:00.000Z,0.180354,133.77904,2024-08-05T11:41:26.119Z,,2024-11-19T19:24:34.697Z
pax-gold,paxg,PAX Gold,https://coin-images.coingecko.com/coins/images/9519/large/paxgold.png?1696509604,2643.46,521432275,174,521432275,27314018.0,2656.87,2608.38,35.09,1.34511,6638106.0,1.28947,197185.776,197185.776,,2855.83,-7.39069,2024-04-13T21:01:41.334Z,1399.64,88.96044,2019-11-18T03:09:35.959Z,,2024-11-19T19:24:41.070Z
corgiai,corgiai,CorgiAI,https://coin-images.coingecko.com/coins/images/30933/large/Token.png?1696529775,0.00151696,521268426,177,565227192,452817.0,0.00154324,0.00148784,1.94e-06,0.12798,238648.0,0.0458,343529984373.978,372500000000.0,500000000000.0,0.0042301,-64.59507,2024-03-02T22:59:31.763Z,4.414e-05,3292.85673,2023-09-06T20:16:08.253Z,,2024-11-19T19:24:33.169Z
super-oeth,superoethb,Super OETH,https://coin-images.coingecko.com/coins/images/39828/large/Super_OETH.png?1724208268,3130.88,519995456,176,519995456,1995334.0,3220.34,3079.17,9.62,0.30819,2477094.0,0.47865,165732.379760459,165732.379760459,,3402.49,-7.65471,2024-11-12T09:32:22.654Z,2170.26,44.777,2024-09-06T21:25:09.839Z,,2024-11-19T19:24:35.559Z
blur,blur,Blur,https://coin-images.coingecko.com/coins/images/28453/large/blur.png?1696527448,0.25765,519753517,175,773163459,110371503.0,0.265627,0.24945,0.00539071,2.13698,11564949.0,2.27572,2016728201.34132,3000000000.0,3000000000.0,5.02,-94.88387,2023-02-14T17:33:55.928Z,0.109611,134.13474,2024-08-05T13:30:41.661Z,,2024-11-19T19:24:31.434Z
paypal-usd,pyusd,PayPal USD,https://coin-images.coingecko.com/coins/images/31212/large/PYUSD_Logo_%282%29.png?1696530039,0.999869,512646224,178,512646224,58911795.0,1.008,0.995738,0.00292075,0.29297,-14909453.021000385,-2.82614,512426812.529852,512426812.529852,,1.021,-2.18421,2023-10-23T22:44:57.056Z,0.972731,2.64317,2024-01-03T12:05:24.231Z,,2024-11-19T19:24:41.572Z
kava,kava,Kava,https://coin-images.coingecko.com/coins/images/9761/large/kava.png?1696509822,0.470274,508393369,179,508393369,61980510.0,0.511439,0.459674,-0.016946991593368044,-3.4783,-18700030.846450925,-3.54776,1082854221.0,1082854221.0,,9.12,-94.84873,2021-08-30T11:10:02.948Z,0.247359,89.92964,2024-08-05T06:27:34.050Z,,2024-11-19T19:24:39.235Z
stepn,gmt,GMT,https://coin-images.coingecko.com/coins/images/23597/large/token-gmt-200x200.png?1703153841,0.168005,501108427,180,885215021,81754678.0,0.170587,0.163706,0.00171191,1.02946,2158327.0,0.43257,2980669914.33603,5265394947.61978,6000000000.0,4.11,-95.92881,2022-04-28T03:29:53.820Z,0.085266,96.1127,2024-08-05T11:31:52.253Z,,2024-11-19T19:24:35.543Z
true-usd,tusd,TrueUSD,https://coin-images.coingecko.com/coins/images/3449/large/tusd.png?1696504140,1.002,496945329,181,496945329,41387040.0,1.01,0.994659,0.0066314,0.66621,2820691.0,0.57085,495601552.61,495601552.61,,1.62,-38.02599,2018-08-26T20:41:09.375Z,0.88355,13.52582,2020-03-12T10:47:51.380Z,,2024-11-19T19:24:37.226Z
astar,astr,Astar,https://coin-images.coingecko.com/coins/images/22617/large/astr.png?1696521933,0.066564,493406580,182,551863935,73911055.0,0.071606,0.065907,-0.000679311850566106,-1.01024,-5263236.16491127,-1.05546,7408381233.0,8286104367.0,,0.421574,-84.19894,2022-01-17T13:34:36.289Z,0.03269521,103.73954,2022-10-13T13:05:41.982Z,,2024-11-19T19:24:40.961Z
apenft,nft,APENFT,https://coin-images.coingecko.com/coins/images/15687/large/apenft.jpg?1696515316,4.93902e-07,488994198,183,493875873,40640467.0,5.01087e-07,4.87704e-07,-3.084004635e-09,-0.62054,-2429602.3597075343,-0.4944,990105682877398.0,999990000000000.0,999990000000000.0,7.53e-06,-93.44264,2021-09-05T00:10:47.823Z,2.98737e-07,65.2865,2023-06-10T04:30:05.717Z,,2024-11-19T19:24:30.455Z
ether-fi-staked-btc,ebtc,Ether.fi Staked BTC,https://coin-images.coingecko.com/coins/images/50411/large/eBTC.png?1727664788,92661.0,486489261,184,486489261,3371739.0,92795.0,89253.0,2838.13,3.15968,14360019.0,3.04154,5245.59858809,5245.59858809,,93130.0,-0.81061,2024-11-13T18:55:46.571Z,58795.0,57.11484,2024-10-10T18:29:41.489Z,,2024-11-19T19:24:37.433Z
frax-ether,frxeth,Frax Ether,https://coin-images.coingecko.com/coins/images/28284/large/frxETH_icon.png?1696527284,3068.47,483003524,185,483003524,7466951.0,3203.2,2979.55,-49.17435506494394,-1.57729,-1636032.5920020938,-0.33758,154660.578236178,154660.578236178,,4062.68,-25.37673,2024-03-12T00:44:25.688Z,1137.25,166.5822,2022-11-23T02:25:33.267Z,,2024-11-19T19:24:37.634Z
theta-fuel,tfuel,Theta Fuel,https://coin-images.coingecko.com/coins/images/8029/large/1_0YusgngOrriVg4ZYx4wOFQ.png?1696508251,0.071305,482147085,186,482147085,27211998.0,0.076823,0.069494,-0.005518173161603927,-7.18294,-29603763.16591692,-5.7848,6750429124.0,6750429124.0,,0.68159,-89.52075,2021-06-09T06:50:55.818Z,0.00090804,7765.90566,2020-03-13T02:30:37.972Z,,2024-11-19T19:24:36.359Z
spx6900,spx,SPX6900,https://coin-images.coingecko.com/coins/images/31401/large/sticker_%281%29.jpg?1702371083,0.51575,480644249,188,480644249,39717475.0,0.584365,0.457269,-0.04638628597048878,-8.25178,-44148922.5087288,-8.41263,930993089.4490612,930993089.4490612,1000000000.0,0.985483,-48.2287,2024-10-29T11:32:11.281Z,0.00131808,38607.54078,2024-02-04T19:12:19.110Z,,2024-11-19T19:24:35.300Z
compound-governance-token,comp,Compound,https://coin-images.coingecko.com/coins/images/10775/large/COMP.png?1696510737,54.18,479350882,187,542197481,74168579.0,56.98,53.46,0.67841,1.26808,1243895.0,0.26017,8840890.973801574,10000000.0,10000000.0,910.54,-94.04377,2021-05-12T02:29:08.794Z,25.74,110.69673,2023-06-10T16:15:05.289Z,,2024-11-19T19:24:33.108Z
tbtc,tbtc,tBTC,https://coin-images.coingecko.com/coins/images/11224/large/0x18084fba666a33d37592fa2633fd49a74dd93a88.png?1696511155,93054.0,460799107,189,460799107,51366424.0,93349.0,89561.0,3492.83,3.89993,8376321.0,1.85144,4948.5274125,4948.5274125,,93349.0,-0.22235,2024-11-19T19:00:52.476Z,10104.3,821.79905,2020-09-23T00:00:00.000Z,,2024-11-19T19:24:37.082Z
polygon-pos-bridged-weth-polygon-pos,weth,Polygon PoS Bridged WETH (Polygon POS),https://coin-images.coingecko.com/coins/images/39708/large/WETH.PNG?1723730343,3136.41,457485933,190,457485933,61560198.0,3218.65,3083.02,9.2,0.29419,561099.0,0.1228,146001.348784627,146001.348784627,,3421.39,-8.06291,2024-11-12T09:32:13.908Z,2162.83,45.43581,2024-09-06T21:06:18.843Z,,2024-11-19T19:24:34.083Z
eigenlayer,eigen,Eigenlayer,https://coin-images.coingecko.com/coins/images/37441/large/eigen.jpg?1728023974,2.45,457418117,191,4147242282,162370422.0,2.7,2.42,-0.039803380649723774,-1.59855,-15509927.223439395,-3.27955,186582000.0,1691670555.48157,,4.47,-45.4021,2024-10-01T06:54:55.382Z,2.26,7.93185,2024-11-03T15:10:36.853Z,,2024-11-19T19:24:36.558Z
pepecoin-2,pepecoin,PepeCoin,https://coin-images.coingecko.com/coins/images/30219/large/pepecoin.jpeg?1696529130,3.74,450905096,192,500681659,6814675.0,3.83,3.44,-0.03775505503514687,-0.99887,-1121485.04158777,-0.2481,120470386.80871801,133769420.0,133769420.0,7.51,-50.4164,2024-04-11T03:26:48.637Z,0.01088097,34115.71765,2023-10-13T16:41:39.013Z,,2024-11-19T19:24:40.945Z
ondo-us-dollar-yield,usdy,Ondo US Dollar Yield,https://coin-images.coingecko.com/coins/images/31700/large/usdy_%281%29.png?1696530524,1.073,444650454,193,454788898,3496142.0,1.082,1.048,0.01284088,1.21167,4772018.0,1.08485,414288613.860611,423734779.357043,,1.26,-15.46871,2024-03-27T05:24:08.110Z,0.934184,14.28898,2024-01-14T11:40:50.825Z,,2024-11-19T19:24:40.611Z
woo-network,woo,WOO,https://coin-images.coingecko.com/coins/images/12921/large/WOO_Logos_2023_Profile_Pic_WOO.png?1696512709,0.239,440504457,194,531277255,48000871.0,0.250232,0.231785,0.00348563,1.48001,315207.0,0.07161,1843860849.81669,2223817070.0374,2223817070.0374,1.78,-86.55703,2021-11-15T13:44:18.437Z,0.02211546,980.9426,2021-01-04T10:19:13.803Z,,2024-11-19T19:24:38.317Z
1inch,1inch,1inch,https://coin-images.coingecko.com/coins/images/13469/large/1inch-token.png?1696513230,0.342677,438441322,195,514286690,227328986.0,0.363115,0.323882,0.01879451,5.80288,23753817.0,5.72812,1278784762.96542,1499999999.997,1499999999.997,8.65,-96.03774,2021-10-27T08:24:54.808Z,0.214183,60.05,2024-09-04T01:07:01.297Z,,2024-11-19T19:24:30.197Z
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.01389534,428451828,197,959506863,163096511.0,0.01438346,0.01353412,2.577e-05,0.18581,-479126.23518943787,-0.1117,30810802166.6746,69000000000.0,69000000000.0,0.056324,-75.39378,2024-03-04T17:30:21.569Z,0.00808778,71.35988,2024-08-05T11:30:10.538Z,,2024-11-19T19:24:40.017Z
