id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
usdd,usdd,USDD,https://coin-images.coingecko.com/coins/images/25380/large/UUSD.jpg?1696524513,0.99898,757326135,130,757326135,2395203.0,1.003,0.992841,0.00099613,0.09981,4935797.0,0.65602,759521562.658883,759521562.658883,,1.052,-5.29448,2023-10-23T22:45:25.398Z,0.928067,7.33392,2022-06-19T16:15:11.558Z,,2024-11-17T16:08:53.788Z
binance-peg-dogecoin,doge,Binance-Peg Dogecoin,https://coin-images.coingecko.com/coins/images/15768/large/dogecoin.png?1696515392,0.36261,748455190,131,748455190,12662305.0,0.375629,0.344152,-0.001622799750087112,-0.44554,-5760248.472844958,-0.76374,2064000000.0,2064000000.0,,0.439184,-17.03151,2021-06-03T05:48:51.132Z,0.04955727,635.27986,2022-06-18T20:56:27.223Z,,2024-11-17T16:08:53.833Z
decentraland,mana,Decentraland,https://coin-images.coingecko.com/coins/images/878/large/decentraland-mana.png?1696502010,0.397923,743235211,133,872601099,237014698.0,0.436644,0.397317,-0.002856645293152993,-0.71277,-11424452.745609283,-1.51385,1868033516.176934,2193179327.32015,2193179327.32015,5.85,-93.20478,2021-11-25T10:04:18.534Z,0.00923681,4204.25749,2017-10-31T00:00:00.000Z,"{'times': 18.896173291700844, 'currency': 'usd', 'percentage': 1889.6173291700845}",2024-11-17T16:08:55.993Z
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.01073119,742189533,132,742189533,794766436.0,0.01102998,0.00952848,0.00079934,8.0482,55727673.0,8.1181,68999659569.0,68999659569.0,68999659569.0,0.02688878,-60.04826,2024-03-16T13:51:17.648Z,5.848e-05,18268.78767,2024-03-14T10:17:29.365Z,,2024-11-17T16:08:54.699Z
l2-standard-bridged-weth-base,weth,L2 Standard Bridged WETH (Base),https://coin-images.coingecko.com/coins/images/39810/large/weth.png?1724139790,3076.14,713318055,134,713318055,806099920.0,3181.16,3050.23,-54.44660633831245,-1.73918,18045282.0,2.59542,231456.049843751,231456.049843751,,3444.73,-10.70003,2024-11-12T09:06:21.294Z,2160.5,42.38093,2024-09-06T21:02:32.860Z,,2024-11-17T16:09:00.291Z
conflux-token,cfx,Conflux,https://coin-images.coingecko.com/coins/images/13079/large/3vuYMbjN.png?1696512867,0.153246,710483008,135,853936622,91478406.0,0.161832,0.149863,0.00227804,1.50896,11336834.0,1.62153,4628080231.00974,5562535843.29667,,1.7,-90.96428,2021-03-27T03:43:35.178Z,0.02199898,598.59445,2022-12-30T08:16:30.345Z,,2024-11-17T16:08:55.239Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,https://coin-images.coingecko.com/coins/images/33800/large/Icon___Dark.png?1702991855,3172.9,695871436,136,695871436,10560726.0,3268.37,3136.23,-58.40085682209792,-1.80735,-15459081.115155697,-2.17326,219452.578955008,219452.578955008,,4033.48,-21.36939,2024-03-13T08:55:33.936Z,2069.62,53.24262,2024-01-23T14:25:53.609Z,,2024-11-17T16:08:57.457Z
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/womrhole_logo_full_color_rgb_2000px_72ppi_fb766ac85a.png?1708688954,0.251087,686146738,137,2510816175,142272671.0,0.258635,0.238454,0.01216918,5.09347,30369704.0,4.6311,2732763731.0,10000000000.0,10000000000.0,1.66,-84.85511,2024-04-03T11:46:35.308Z,0.16434,52.76874,2024-08-05T06:26:45.610Z,,2024-11-17T16:08:54.859Z
dog-go-to-the-moon-rune,dog,DOG•GO•TO•THE•MOON (Runes),https://coin-images.coingecko.com/coins/images/37352/large/DOGGOTOTHEMOON.png?1714096969,0.0067754,677687206,138,677687206,73734095.0,0.00707197,0.00494161,0.0018338,37.10934,180691886.0,36.35686,100000000000.0,100000000000.0,100000000000.0,0.00976482,-30.60147,2024-06-04T12:07:35.002Z,0.0018022,276.02106,2024-08-05T06:45:06.508Z,,2024-11-17T16:08:56.282Z
binance-staked-sol,bnsol,Binance Staked SOL,https://coin-images.coingecko.com/coins/images/40132/large/bnsol.png?1725968367,236.43,663990564,139,663990564,9340543.0,243.87,215.94,19.01,8.74161,74644258.0,12.6656,2808366.80845825,2808366.80845825,,243.87,-2.45985,2024-11-17T11:00:38.316Z,127.32,86.82667,2024-09-18T15:30:14.531Z,,2024-11-17T16:08:53.929Z
gnosis,gno,Gnosis,https://coin-images.coingecko.com/coins/images/662/large/logo_square_simple_300px.png?1696501854,255.09,660597636,140,765292449,9872542.0,261.57,251.16,0.289009,0.11343,164283.0,0.02487,2589589.0,3000000.0,3000000.0,644.2,-60.39086,2021-11-08T17:33:29.302Z,6.88,3606.55591,2020-03-13T02:24:11.825Z,,2024-11-17T16:08:56.933Z
axelar,axl,Axelar,https://coin-images.coingecko.com/coins/images/27277/large/V-65_xQ1_400x400.jpeg?1696526329,0.772466,653643180,141,909503376,52206384.0,0.807453,0.712467,0.059999,8.4213,49928602.0,8.27023,845961506.40225,1177102231.42025,,2.64,-70.80048,2024-03-01T09:20:05.541Z,0.312911,146.71836,2023-10-26T16:35:19.041Z,,2024-11-17T16:08:55.953Z
zcash,zec,Zcash,https://coin-images.coingecko.com/coins/images/486/large/circle-zcash-color.png?1696501740,43.13,652254687,143,905934743,106920071.0,46.5,40.94,2.18,5.31177,31707143.0,5.10954,15119575.1655448,21000000.0,21000000.0,3191.93,-98.64684,2016-10-29T00:00:00.000Z,16.08,168.60445,2024-07-05T04:22:29.321Z,,2024-11-17T16:08:55.366Z
turbo,turbo,Turbo,https://coin-images.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.00938225,649437176,142,649437176,277570980.0,0.00955826,0.0084651,0.00062326,7.11563,45476340.0,7.52968,69000000000.0,69000000000.0,69000000000.0,0.01316848,-28.38633,2024-10-15T14:29:39.918Z,6.518e-05,14368.48308,2023-09-26T21:46:54.834Z,,2024-11-17T16:08:53.744Z
frax,frax,Frax,https://coin-images.coingecko.com/coins/images/13422/large/FRAX_icon.png?1696513182,0.996697,646580841,144,646580841,11944549.0,0.999093,0.991996,0.00124149,0.12472,-788481.3355181217,-0.1218,649433438.165934,649433438.165934,,1.14,-12.70022,2021-02-07T12:55:35.766Z,0.874536,13.84448,2023-03-11T07:50:39.316Z,,2024-11-17T16:08:56.801Z
chiliz,chz,Chiliz,https://coin-images.coingecko.com/coins/images/8834/large/CHZ_Token_updated.png?1696508986,0.070501,643101277,145,643101277,173683857.0,0.075474,0.070446,-0.000838921047727703,-1.17594,-8552740.478919506,-1.31247,9121824867.0,9121824867.0,,0.878633,-91.96798,2021-03-13T08:04:21.200Z,0.00410887,1617.54957,2019-09-28T00:00:00.000Z,"{'times': 2.2046083583571487, 'currency': 'usd', 'percentage': 220.46083583571487}",2024-11-17T16:08:55.238Z
xdce-crowd-sale,xdc,XDC Network,https://coin-images.coingecko.com/coins/images/2912/large/xdc-icon.png?1696503661,0.0425278,633748706,147,1610804310,35193274.0,0.04944858,0.04197476,-0.005536028695915587,-11.51808,-86623412.64519203,-12.02481,14930338781.9,37948565174.7,,0.192754,-77.99464,2021-08-21T04:39:48.324Z,0.00039532,10629.64948,2019-07-22T00:00:00.000Z,"{'times': 0.8357302496439668, 'currency': 'eth', 'percentage': 83.57302496439668}",2024-11-17T16:08:54.912Z
grass,grass,Grass,https://coin-images.coingecko.com/coins/images/40094/large/Grass.jpg?1725697048,2.6,633519515,146,2597401770,240077429.0,2.75,2.37,0.110911,4.46141,24639116.0,4.04663,243905091.0,1000000000.0,1000000000.0,3.89,-31.05288,2024-11-08T12:26:05.892Z,0.654959,309.73497,2024-10-28T15:20:48.857Z,,2024-11-17T16:08:56.722Z
arkham,arkm,Arkham,https://coin-images.coingecko.com/coins/images/30929/large/Arkham_Logo_CG.png?1696529771,2.13,631996909,148,2125137688,224624977.0,2.26,2.03,0.098091,4.83301,27893277.0,4.6173,297391041.0,1000000000.0,1000000000.0,3.98,-46.55178,2024-03-10T00:04:54.733Z,0.287824,638.3461,2023-10-19T02:00:13.308Z,,2024-11-17T16:09:01.247Z
arbitrum-bridged-weth-arbitrum-one,weth,Arbitrum Bridged WETH (Arbitrum One),https://coin-images.coingecko.com/coins/images/39713/large/WETH.PNG?1723731496,3080.65,631303447,149,631303447,712423566.0,3182.72,3047.87,-49.28230055545373,-1.57455,9147025.0,1.47021,204828.332785007,204828.332785007,,3431.31,-10.21874,2024-11-12T09:07:06.624Z,2161.12,42.54996,2024-09-06T21:04:39.238Z,,2024-11-17T16:09:02.464Z
tether-gold,xaut,Tether Gold,https://coin-images.coingecko.com/coins/images/10481/large/Tether_Gold.png?1696510471,2561.59,631285897,150,631285897,3285783.0,2573.23,2555.59,-1.0663355463684638,-0.04161,-1608637.1447396278,-0.25417,246524.33,246524.33,,2815.31,-8.98775,2024-10-23T08:16:16.662Z,1447.84,76.97207,2020-03-19T13:45:41.821Z,,2024-11-17T16:08:53.036Z
act-i-the-ai-prophecy,act,Act I The AI Prophecy,https://coin-images.coingecko.com/coins/images/50984/large/ai_prophecy.jpg?1729653897,0.646216,612488879,151,612488879,573182434.0,0.685513,0.590931,-0.000143215634527571,-0.02216,-3974484.228582859,-0.64472,948246565.486775,948246565.486775,1000000000.0,0.919768,-29.44233,2024-11-14T08:35:39.083Z,0.01259861,5051.10011,2024-10-25T19:44:36.847Z,,2024-11-17T16:09:00.444Z
superfarm,super,SuperVerse,https://coin-images.coingecko.com/coins/images/14040/large/SV-Logo-200x200.png?1706880312,1.34,605745359,152,1341047397,41873174.0,1.38,1.28,0.060012,4.68415,25538082.0,4.40154,451694843.416917,999998077.416917,999998077.416917,4.74,-71.66437,2021-03-31T07:38:55.006Z,0.070397,1808.49387,2023-10-19T02:20:23.295Z,,2024-11-17T16:08:52.814Z
terra-luna,lunc,Terra Luna Classic,https://coin-images.coingecko.com/coins/images/8284/large/01_LunaClassic_color.png?1696508486,0.00010968,599856713,153,715142665,137383736.0,0.00012058,0.00010927,-9.624249923868e-06,-8.0671,-54050296.21716964,-8.26575,5467448538571.44,6518232824696.21,,119.18,-99.99991,2022-04-05T12:24:58.854Z,9.99967e-07,10896.96452,2022-05-13T02:34:40.340Z,,2024-11-17T16:08:52.999Z
spx6900,spx,SPX6900,https://coin-images.coingecko.com/coins/images/31401/large/sticker_%281%29.jpg?1702371083,0.642166,598138293,154,598138293,23301508.0,0.706785,0.630284,-0.03918475518647747,-5.75104,-38768933.22758579,-6.08706,930993089.4490612,930993089.4490612,1000000000.0,0.985483,-34.7916,2024-10-29T11:32:11.281Z,0.00131808,48653.97832,2024-02-04T19:12:19.110Z,,2024-11-17T16:08:52.157Z
ethereum-name-service,ens,Ethereum Name Service,https://coin-images.coingecko.com/coins/images/19785/large/ENS.jpg?1727872989,17.75,588057477,155,1773095441,280290599.0,19.18,17.74,-0.363290304517367,-2.00538,-10962372.842241764,-1.83005,33165585.054507963,100000000.0,100000000.0,83.4,-78.67765,2021-11-11T02:20:01.099Z,6.69,165.77663,2023-10-19T02:35:00.861Z,,2024-11-17T16:08:56.417Z
fwog,fwog,Fwog,https://coin-images.coingecko.com/coins/images/39453/large/fwog.png?1722318442,0.604681,587633540,157,587633540,41619501.0,0.634309,0.522783,0.02932288,5.09646,24208828.0,4.29673,975635328.0,975635328.0,975635328.0,0.736315,-17.87426,2024-11-14T00:40:53.748Z,0.00924364,6441.8373,2024-08-08T00:56:41.729Z,,2024-11-17T16:08:56.971Z
nervos-network,ckb,Nervos Network,https://coin-images.coingecko.com/coins/images/9566/large/Nervos_White.png?1696509646,0.0130098,584251388,158,593562734,80298767.0,0.01365341,0.01278234,2.669e-05,0.20557,-788288.8364270926,-0.13474,44949240027.7401,45665606161.0605,,0.04370633,-70.16428,2021-03-31T17:08:59.155Z,0.00197892,558.94995,2022-12-17T14:25:57.243Z,"{'times': 0.300980143540858, 'currency': 'usd', 'percentage': 30.0980143540858}",2024-11-17T16:08:59.157Z
moo-deng,moodeng,Moo Deng,https://coin-images.coingecko.com/coins/images/50264/large/MOODENG.jpg?1726726975,0.584022,582305000,156,582305000,226484826.0,0.597908,0.520379,0.00583808,1.00973,23261988.0,4.16104,989971791.17,989971791.17,989971791.17,0.680378,-13.59047,2024-11-15T14:06:28.269Z,0.01544782,3705.79113,2024-09-20T13:55:20.098Z,,2024-11-17T16:08:59.768Z
dydx,ethdydx,dYdX,https://coin-images.coingecko.com/coins/images/17500/large/hjnIm9bV.jpg?1696517040,1.28,579696625,159,579696625,81858636.0,1.34,1.26,0.00841252,0.66265,5842021.0,1.01803,453370478.225567,453370478.225567,1000000000.0,27.86,-95.40839,2021-09-30T01:23:43.570Z,0.807449,58.42797,2024-09-06T21:02:21.275Z,,2024-11-17T16:08:55.950Z
iota,iota,IOTA,https://coin-images.coingecko.com/coins/images/692/large/IOTA_Swirl.png?1696501881,0.158621,557748513,160,729586602,25760223.0,0.172558,0.158503,-0.002923648275661994,-1.80981,-11104017.079473734,-1.952,3516571099.0,4600000000.0,4600000000.0,5.25,-96.97717,2017-12-19T00:00:00.000Z,0.081637,94.34918,2020-03-13T02:22:41.168Z,"{'times': 0.31201728041018956, 'currency': 'btc', 'percentage': 31.201728041018956}",2024-11-17T16:08:57.759Z
bitcoin-gold,btg,Bitcoin Gold,https://coin-images.coingecko.com/coins/images/1043/large/bitcoin-gold-logo.png?1696502150,31.74,555888351,161,666535688,32261138.0,35.06,31.14,-0.9311123013317122,-2.84998,-14125334.729616046,-2.47807,17513924.0,21000000.0,,456.25,-93.02357,2017-12-20T00:00:00.000Z,4.25,648.15069,2020-03-13T02:22:52.902Z,,2024-11-17T16:08:54.017Z
coinbase-wrapped-staked-eth,cbeth,Coinbase Wrapped Staked ETH,https://coin-images.coingecko.com/coins/images/27008/large/cbeth.png?1709186989,3337.44,555581163,162,1247315858,7923486.0,3445.6,3303.29,-55.120041493174085,-1.62473,-9364315.641623855,-1.65756,166469.161403514,373734.098223212,,4335.7,-23.07789,2024-03-12T00:21:42.892Z,1036.96,221.62509,2022-11-09T23:45:43.665Z,,2024-11-17T16:08:55.420Z
oasis-network,rose,Oasis,https://coin-images.coingecko.com/coins/images/13162/large/OASIS.jpg?1727698287,0.080793,544190315,163,808628260,47215787.0,0.085767,0.080361,0.00024811,0.30804,1333051.0,0.24556,6729795897.58809,10000000000.0,10000000000.0,0.597347,-86.41287,2022-01-15T03:31:11.062Z,0.03200566,153.58715,2020-11-26T17:09:12.182Z,,2024-11-17T16:08:59.161Z
beldex,bdx,Beldex,https://coin-images.coingecko.com/coins/images/5111/large/Beldex.png?1696505631,0.0811,541876232,165,805263685,11104999.0,0.081883,0.080826,-0.000418167957748378,-0.51298,-3166104.113802552,-0.58089,6681606547.42577,9929306335.13911,,0.450785,-82.01451,2018-12-17T00:00:00.000Z,0.00027519,29362.25835,2019-11-01T11:05:12.090Z,"{'times': -0.6756012323956138, 'currency': 'usd', 'percentage': -67.56012323956138}",2024-11-17T16:08:53.560Z
havven,snx,Synthetix Network,https://coin-images.coingecko.com/coins/images/3406/large/SNX.png?1696504103,1.65,541553035,164,542253432,61730356.0,1.71,1.62,0.03230348,1.99419,10057204.0,1.89225,327769196.13952357,328193104.088774,328193104.088774,28.53,-94.20109,2021-02-14T01:12:38.505Z,0.0347864,4656.3487,2019-01-06T00:00:00.000Z,"{'times': 2.304366161759152, 'currency': 'usd', 'percentage': 230.4366161759152}",2024-11-17T16:08:57.337Z
pancakeswap-token,cake,PancakeSwap,https://coin-images.coingecko.com/coins/images/12632/large/pancakeswap-cake-logo_%281%29.png?1696512440,1.9,534935925,166,726044935,118438669.0,1.97,1.87,0.00972441,0.51369,2339548.0,0.43927,281370558.964989,381891848.75617,450000000.0,43.96,-95.66705,2021-04-30T10:08:22.934Z,0.194441,879.7152,2020-11-03T14:29:34.165Z,,2024-11-17T16:08:59.980Z
safe,safe,Safe,https://coin-images.coingecko.com/coins/images/27032/large/Artboard_1_copy_8circle-1.png?1696526084,1.066,534197785,167,1064919594,20737506.0,1.11,1.034,0.00180514,0.16964,884780.0,0.1659,501632037.0,1000000000.0,1000000000.0,3.56,-70.08932,2024-04-23T07:10:17.083Z,0.619886,71.69867,2024-08-07T17:14:57.335Z,,2024-11-17T16:09:01.317Z
zksync,zk,ZKsync,https://coin-images.coingecko.com/coins/images/38043/large/ZKTokenBlack.png?1718614502,0.145203,532961314,168,3045493225,134784020.0,0.152157,0.143535,0.00166777,1.16192,4310908.0,0.81546,3675000000.0,21000000000.0,21000000000.0,0.320983,-54.75957,2024-06-17T07:44:40.385Z,0.08305,74.85174,2024-08-05T06:45:42.754Z,,2024-11-17T16:08:55.223Z
paypal-usd,pyusd,PayPal USD,https://coin-images.coingecko.com/coins/images/31212/large/PYUSD_Logo_%282%29.png?1696530039,1.0,529244619,169,529244619,42361979.0,1.003,0.996859,0.0015693,0.15712,58443.0,0.01104,529172309.585588,529172309.585588,,1.021,-2.01821,2023-10-23T22:44:57.056Z,0.972731,2.81735,2024-01-03T12:05:24.231Z,,2024-11-17T16:08:59.473Z
ronin,ron,Ronin,https://coin-images.coingecko.com/coins/images/20009/large/photo_2024-04-06_22-52-24.jpg?1712415367,1.46,526235263,170,1458820535,38840294.0,1.51,1.44,2.7e-06,0.00019,386594.0,0.07352,360726525.67589,1000000000.0,1000000000.0,4.45,-67.18081,2024-03-26T05:12:38.487Z,0.196601,642.95644,2022-11-21T19:36:31.487Z,,2024-11-17T16:09:01.559Z
dexe,dexe,DeXe,https://coin-images.coingecko.com/coins/images/12713/large/DEXE_token_logo.png?1696512514,9.18,525066052,171,887362648,2805125.0,9.67,8.85,0.146594,1.62346,8043314.0,1.5557,57103247.523268454,96504599.3360945,,32.38,-71.60695,2021-03-08T13:29:57.935Z,0.671563,1269.03564,2020-11-06T19:31:40.144Z,,2024-11-17T16:08:55.388Z
virtual-protocol,virtual,Virtuals Protocol,https://coin-images.coingecko.com/coins/images/34057/large/LOGOMARK.png?1708356054,0.52253,519680894,172,519680894,20246961.0,0.551337,0.503499,0.01903009,3.77957,16028810.0,3.18252,1000000000.0,1000000000.0,1000000000.0,0.603703,-13.58264,2024-11-16T04:00:49.095Z,0.00748604,6869.02913,2024-01-23T20:55:21.653Z,,2024-11-17T16:08:54.363Z
bitcoin-avalanche-bridged-btc-b,btc.b,Avalanche Bridged BTC (Avalanche),https://coin-images.coingecko.com/coins/images/26115/large/btcb.png?1696525205,90457.0,518130234,173,518130234,59385154.0,91778.0,89499.0,177.2,0.19628,-6005118.7035675645,-1.14572,5727.92091656,5727.92091656,,93003.0,-3.04923,2024-11-13T16:15:42.138Z,7806.11,1055.08919,2023-03-03T05:01:42.603Z,,2024-11-17T16:08:53.876Z
pepecoin-2,pepecoin,PepeCoin,https://coin-images.coingecko.com/coins/images/30219/large/pepecoin.jpeg?1696529130,4.24,511199784,175,567632432,4901563.0,4.48,4.2,-0.21186030367612574,-4.75806,-26213963.26579702,-4.8778,120470386.80871801,133769420.0,133769420.0,7.51,-43.4861,2024-04-11T03:26:48.637Z,0.01088097,38898.04235,2023-10-13T16:41:39.013Z,,2024-11-17T16:08:59.509Z
sats-ordinals,sats,SATS (Ordinals),https://coin-images.coingecko.com/coins/images/30666/large/_dD8qr3M_400x400.png?1702913020,2.43816e-07,511040526,174,511040526,45818104.0,2.56812e-07,2.33763e-07,3.467e-09,1.44257,6627055.0,1.31381,2100000000000000.0,2100000000000000.0,2100000000000000.0,9.22983e-07,-73.64862,2023-12-15T11:45:07.985Z,3.189e-09,7526.5505,2023-07-08T13:03:18.882Z,,2024-11-17T16:09:01.383Z
super-oeth,superoethb,Super OETH,https://coin-images.coingecko.com/coins/images/39828/large/Super_OETH.png?1724208268,3084.33,508290935,176,508290935,1455141.0,3189.83,3051.58,-49.376743394661844,-1.57567,-6799529.6325798035,-1.32007,164683.373231664,164683.373231664,,3402.49,-9.35089,2024-11-12T09:32:22.654Z,2170.26,42.11777,2024-09-06T21:25:09.839Z,,2024-11-17T16:08:52.515Z
blur,blur,Blur,https://coin-images.coingecko.com/coins/images/28453/large/blur.png?1696527448,0.250413,503857254,177,751238571,107794341.0,0.266486,0.248318,-0.003838029724721526,-1.50954,-7685692.020028889,-1.50245,2012106169.52055,3000000000.0,3000000000.0,5.02,-95.01345,2023-02-14T17:33:55.928Z,0.109611,128.20441,2024-08-05T13:30:41.661Z,,2024-11-17T16:08:55.493Z
pax-gold,paxg,PAX Gold,https://coin-images.coingecko.com/coins/images/9519/large/paxgold.png?1696509604,2554.81,503367126,178,503367126,11819505.0,2575.37,2549.03,-6.910148189215306,-0.26975,-2415489.0939098,-0.47757,197185.776,197185.776,,2855.83,-10.52293,2024-04-13T21:01:41.334Z,1399.64,82.56941,2019-11-18T03:09:35.959Z,,2024-11-17T16:08:59.705Z
corgiai,corgiai,CorgiAI,https://coin-images.coingecko.com/coins/images/30933/large/Token.png?1696529775,0.00145688,500219781,179,542403508,516412.0,0.00151979,0.00143701,-3.5012182056797e-05,-2.34683,-11197810.192890584,-2.18956,343529984373.978,372500000000.0,500000000000.0,0.0042301,-65.63568,2024-03-02T22:59:31.763Z,4.414e-05,3193.13454,2023-09-06T20:16:08.253Z,,2024-11-17T16:08:55.305Z
true-usd,tusd,TrueUSD,https://coin-images.coingecko.com/coins/images/3449/large/tusd.png?1696504140,0.997439,494281899,180,494281899,35478005.0,1.001,0.993631,0.00043901,0.04403,-773357.5732449293,-0.15622,495601552.61,495601552.61,,1.62,-38.36051,2018-08-26T20:41:09.375Z,0.88355,12.91303,2020-03-12T10:47:51.380Z,,2024-11-17T16:08:53.638Z
kava,kava,Kava,https://coin-images.coingecko.com/coins/images/9761/large/kava.png?1696509822,0.453853,491155047,181,491155047,90030317.0,0.495292,0.412343,0.04090807,9.90643,35480662.0,7.78641,1082854224.0,1082854224.0,,9.12,-95.01445,2021-08-30T11:10:02.948Z,0.247359,83.81949,2024-08-05T06:27:34.050Z,,2024-11-17T16:08:57.768Z
astar,astr,Astar,https://coin-images.coingecko.com/coins/images/22617/large/astr.png?1696521933,0.065941,488402114,182,546284099,92656261.0,0.069184,0.060537,0.00540418,8.92708,39343115.0,8.76124,7406171701.0,8283899115.0,,0.421574,-84.32612,2022-01-17T13:34:36.289Z,0.03269521,102.0997,2022-10-13T13:05:41.982Z,,2024-11-17T16:09:01.396Z
apenft,nft,APENFT,https://coin-images.coingecko.com/coins/images/15687/large/apenft.jpg?1696515316,4.86142e-07,481292792,183,486097583,42585228.0,5.04717e-07,4.81403e-07,-7.218062747e-09,-1.46304,-7374695.323305607,-1.50914,990105682877398.0,999990000000000.0,999990000000000.0,7.53e-06,-93.54912,2021-09-05T00:10:47.823Z,2.98737e-07,62.60266,2023-06-10T04:30:05.717Z,,2024-11-17T16:09:00.900Z
frax-ether,frxeth,Frax Ether,https://coin-images.coingecko.com/coins/images/28284/large/frxETH_icon.png?1696527284,3075.66,476912795,184,476912795,2117031.0,3174.54,2937.98,-49.50340968080309,-1.58403,-9020657.68457371,-1.85636,154713.779227451,154713.779227451,,4062.68,-24.3396,2024-03-12T00:44:25.688Z,1137.25,170.28722,2022-11-23T02:25:33.267Z,,2024-11-17T16:08:56.410Z
ether-fi-staked-btc,ebtc,Ether.fi Staked BTC,https://coin-images.coingecko.com/coins/images/50411/large/eBTC.png?1727664788,89241.0,465701239,185,465701239,796793.0,91219.0,86461.0,407.37,0.45858,1674729.0,0.36091,5218.33700911,5218.33700911,,93130.0,-3.78127,2024-11-13T18:55:46.571Z,58795.0,52.40935,2024-10-10T18:29:41.489Z,,2024-11-17T16:08:56.005Z
compound-governance-token,comp,Compound,https://coin-images.coingecko.com/coins/images/10775/large/COMP.png?1696510737,52.49,464703203,186,525630003,84210986.0,54.99,50.22,2.26,4.50693,19116181.0,4.29011,8840880.47467759,10000000.0,10000000.0,910.54,-94.22694,2021-05-12T02:29:08.794Z,25.74,104.21712,2023-06-10T16:15:05.289Z,,2024-11-17T16:08:57.539Z
stepn,gmt,GMT,https://coin-images.coingecko.com/coins/images/23597/large/token-gmt-200x200.png?1703153841,0.15559,463460489,187,818928971,73593247.0,0.164305,0.152969,0.00102816,0.66521,1689722.0,0.36592,2980361236.33605,5266261569.6198,6000000000.0,4.11,-96.21441,2022-04-28T03:29:53.820Z,0.085266,82.35515,2024-08-05T11:31:52.253Z,,2024-11-17T16:08:56.260Z
degen-base,degen,Degen (Base),https://coin-images.coingecko.com/coins/images/34515/large/android-chrome-512x512.png?1706198225,0.02655886,458033676,188,987536295,199513616.0,0.02874065,0.02096651,0.00381971,16.79796,67114650.0,17.16843,17145337963.22,36965935954.0,36965935954.0,0.064543,-58.76371,2024-03-31T20:22:27.147Z,2.255e-05,117920.26994,2024-01-15T05:47:46.931Z,,2024-11-17T16:08:55.742Z
gigachad-2,giga,Gigachad,https://coin-images.coingecko.com/coins/images/34755/large/IMG_0015.png?1705957165,0.04745821,456209162,189,456209162,10678251.0,0.051115,0.04542722,-0.00293679747994826,-5.82756,-26976561.77894622,-5.58306,9604136902.35,9604136902.35,10000000000.0,0.07644,-37.85818,2024-11-06T06:05:27.016Z,1.244e-05,381677.91748,2024-02-06T19:23:17.592Z,,2024-11-17T16:08:57.263Z
eigenlayer,eigen,Eigenlayer,https://coin-images.coingecko.com/coins/images/37441/large/eigen.jpg?1728023974,2.44,454457236,190,4120397067,78656023.0,2.55,2.37,0.0300976,1.25017,4542783.0,1.0097,186582000.0,1691670555.48157,,4.47,-45.41231,2024-10-01T06:54:55.382Z,2.26,7.91166,2024-11-03T15:10:36.853Z,,2024-11-17T16:08:58.518Z
tbtc,tbtc,tBTC,https://coin-images.coingecko.com/coins/images/11224/large/0x18084fba666a33d37592fa2633fd49a74dd93a88.png?1696511155,90045.0,453094415,191,453094415,14221403.0,91091.0,89002.0,-101.26140620521619,-0.11233,-1586183.6675089002,-0.34886,5042.98300722,5042.98300722,,92395.0,-2.58441,2024-11-13T17:15:38.717Z,10104.3,790.77673,2020-09-23T00:00:00.000Z,,2024-11-17T16:08:53.960Z
theta-fuel,tfuel,Theta Fuel,https://coin-images.coingecko.com/coins/images/8029/large/1_0YusgngOrriVg4ZYx4wOFQ.png?1696508251,0.067055,451055503,192,451057791,180225725.0,0.076484,0.060953,0.00610216,10.01128,37359392.0,9.03064,6748148615.0,6748182842.0,,0.68159,-90.2113,2021-06-09T06:50:55.818Z,0.00090804,7247.5671,2020-03-13T02:30:37.972Z,,2024-11-17T16:08:53.064Z
polygon-pos-bridged-weth-polygon-pos,weth,Polygon PoS Bridged WETH (Polygon POS),https://coin-images.coingecko.com/coins/images/39708/large/WETH.PNG?1723730343,3077.27,448012366,193,448012366,58246331.0,3182.72,3048.06,-56.95866280521159,-1.81731,-6972946.887783527,-1.53257,145365.898358919,145365.898358919,,3421.39,-9.92998,2024-11-12T09:32:13.908Z,2162.83,42.48228,2024-09-06T21:06:18.843Z,,2024-11-17T16:09:00.253Z
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.01448972,444690634,194,999349915,221783842.0,0.01486379,0.01351634,0.00060091,4.32658,19519974.0,4.59109,30703613702.183,69000000000.0,69000000000.0,0.056324,-74.28755,2024-03-04T17:30:21.569Z,0.00808778,79.06372,2024-08-05T11:30:10.538Z,,2024-11-17T16:08:58.578Z
